,name,size,addr,state,link,lat,lon
7097,The Powerhouse of Prayer Pentecostal Holiness Church,Small,1735 S Grimball Rd Charleston,SC,http://www.usachurches.org/church/the-powerhouse-of-prayer-pentecostal-holiness-church.htm,32.701434,-79.9691
7098,Riverbluff Church,Large,5421 Riverbluff Pkwy Charleston,SC,http://www.usachurches.org/church/riverbluff-church.htm,32.922557,-80.128785
7099,Cathedral of Praise,Mega,3790 Ashley Phosphate Rd Charleston,SC,http://www.usachurches.org/church/cathedral-of-praise.htm,32.923116,-80.092037
7100,West Ashley Independent Baptist Church,Small,2631 Ashley River Rd Charleston,SC,http://www.usachurches.org/church/west-ashley-independent-baptist-church.htm,32.838968,-80.051716
7101,Celebration Station,Medium,1935 Reynolds Ave North Charleston,SC,http://www.usachurches.org/church/celebration-station.htm,32.856287,-79.971496
7102,Lovely Mountain Baptist Church,Medium,6798 Ward Ave Charleston,SC,http://www.usachurches.org/church/lovely-mountain-baptist-church.htm,32.916626,-80.045049
7103,"Seacoast Church, Mount Pleasant Campus",Large,750 Long Point Rd Mount Pleasant,SC,http://www.usachurches.org/church/seacoast-christian-community-church-long-point-campus.htm,32.841548,-79.850003
7104,Healing Waters Church,Small,933 Dupont Rd Charleston,SC,http://www.usachurches.org/church/healing-waters-church.htm,32.798166,-80.026141
7105,New Beginnings Christian Church,Medium,10054 Hwy 78Ladson,SC,http://www.usachurches.org/church/new-beginnings-christian-church.htm,33.861767,-78.676835
7106,Ember Church,Medium,1841 J A Cochran Bypass Chester,SC,http://www.usachurches.org/church/ember-church-chester.htm,34.7079,-81.190794
7107,Mount Olive Baptist Church,Medium,176 Center St Chester,SC,http://www.usachurches.org/church/mount-olive-baptist-church-chester.htm,34.708843,-81.218161
7108,Midland Valley Community Church of the Nazarene,Large,3526 Jefferson Davis Hwy Clearwater,SC,http://www.usachurches.org/church/midland-valley-first-church-of-the-nazarene.htm,33.504996,-81.895554
7109,Chinese Christian Church at Clemson,Medium,397 College Ave Clemson,SC,http://www.usachurches.org/church/chinesechristianchurchatclemson.htm,34.68508,-82.836743
7110,Carolina Baptist Church,Medium,114 Kings Mountain St Clover,SC,http://www.usachurches.org/church/carolina-baptist-church.htm,35.111688,-81.227269
7111,Primera Iglesia Bautista Hispana,Medium,7915 Old Percival Rd Columbia,SC,http://www.usachurches.org/church/primera-iglesia-bautista-hispana.htm,34.062685,-80.910122
7112,Trinity Church,Medium,1501 Hallbrook Dr Columbia,SC,http://www.usachurches.org/church/trinitycolumbia.htm,33.964594,-80.919567
7113,Spring Valley Baptist Church,Large,91 Polo Rd Columbia,SC,http://www.usachurches.org/church/springvalleybaptistchurch.htm,34.103576,-80.896434
7114,Shandon Baptist Church,Mega,5250 Forest Dr Columbia,SC,http://www.usachurches.org/church/shandon-baptist-church.htm,34.022383,-80.956726
7115,Indian Church,Medium,2710 Harrison Rd Columbia,SC,http://www.usachurches.org/church/indian-church.htm,34.023052,-81.002557
7116,Columbia Presbyterian Church,Medium,2244 Sumter St Columbia,SC,http://www.usachurches.org/church/columbia-presbyterian-church.htm,34.016991,-81.038852
7117,Agape Church,Large,201 Plumbers Rd Columbia,SC,http://www.usachurches.org/church/agape-church-columbia.htm,34.073778,-80.992359
7118,New Life Ministries,Small,3040 Mc Naughton Dr Columbia,SC,http://www.usachurches.org/church/new-life-ministries-columbia.htm,34.072999,-80.945866
7119,Bible Way Church of Atlas Road,Mega,2440 Atlas Rd Columbia,SC,http://www.usachurches.org/church/bible-way-church-of-atlas-road.htm,33.941006,-80.975818
7120,Word of Transformation Center,Medium,1325 St Andrews Rd Columbia,SC,http://www.usachurches.org/church/word-of-transformation-center.htm,34.050595,-81.104065
7121,Iglesia Agape,Small,201 Plumbers Rd Columbia,SC,http://www.usachurches.org/church/iglesia-agape.htm,34.073778,-80.992359
7122,Spirit of Life Christian Ministries,Small,1700 Decker Blvd Ste A Columbia,SC,http://www.usachurches.org/church/spirit-of-life-christian-ministries.htm,34.043728,-80.940881
7123,Seed of Life Christian Center,Small,7132-G Parklane Rd Columbia,SC,http://www.usachurches.org/church/seed-of-life-christian-center.htm,34.068744,-80.958175
7124,Temple of Praise North East,Medium,140 Wildewood Park Dr Ste C Columbia,SC,http://www.usachurches.org/church/temple-of-praise-north-east.htm,34.111757,-80.889879
7125,New Beginning Christian Outreach Ministry,Small,3514 Bush River Rd Columbia,SC,http://www.usachurches.org/church/new-beginning-christian-outreach-ministry.htm,34.042015,-81.142771
7126,Miracle Faith Christian Center,Medium,7700 Caughman Rd Columbia,SC,http://www.usachurches.org/church/miracle-faith-christian-center.htm,33.968628,-80.922074
7127,St. Paul's Lutheran Church,Medium,1715 Bull St Columbia,SC,http://www.usachurches.org/church/st-pauls-lutheran-church.htm,34.009967,-81.032003
7128,The Holy Church In The Lord Jesus Christ In The Apostles' Doctrine,Medium,701 S Edisto Ave Columbia,SC,http://www.usachurches.org/church/the-holy-church-in-the-lord-jesus-christ-in-the-apostles-doctrine.htm,33.98171,-81.010174
7129,Revealing Word Ministries,Medium,201 E Exchange Bolevard Columbia,SC,http://www.usachurches.org/church/revealing-word-ministries.htm,33.969771,-80.952824
7130,St. James Catholic Church,Mega,1071 Academy Dr Conway,SC,http://www.usachurches.org/church/stjamescatholicchurch.htm,33.804611,-79.034099
7131,Good Hope Baptist Church,Medium,6101 Privetts Rd Conway,SC,http://www.usachurches.org/church/goodhopebaptistchurch.htm,33.948744,-78.97619
7132,Blessed Basil Hopko Byzantine Catholic Mission,Small,3059 S C-90 Conway,SC,http://www.usachurches.org/church/blessedbasilhopkobyzantinecatholicmission.htm,33.821164,-78.931149
7133,Providence Church,Medium,862 U. S. 501Conway,SC,http://www.usachurches.org/church/providence-church-conway.htm,40.812785,-97.92124
7134,Little Rock Holiness Church,Medium,21476 Augusta Hwy Cottageville,SC,http://www.usachurches.org/church/little-rock-holiness-church.htm,33.052096,-80.489475
7135,Anointing of Glory Ministry,Small,4889 Carolina Hwy Denmark,SC,http://www.usachurches.org/church/anointing-of-glory-ministry.htm,33.323484,-81.142457
7136,New Bethel Apostolic Church,Small,1406 State Rd S-17-272 Dillon,SC,http://www.usachurches.org/church/newbethelapostolicchurch.htm,34.422241,-79.370253
7137,Drayton Baptist Church,Small,11 Floyd St Drayton,SC,http://www.usachurches.org/church/drayton-baptist-church.htm,34.9678,-81.9067
7138,Shiloh Mennonite Church,Medium,2604 Hwy 184 W Due West,SC,http://www.usachurches.org/church/shiloh-mennonite-church.htm,34.300214,-82.450596
7139,Rock Springs Baptist Church,Mega,201 Rock Springs Rd Easley,SC,http://www.usachurches.org/church/rock-springs-baptist-church.htm,34.824582,-82.550841
7140,LIFEchurch,Medium,199 Thomas Mill Rd Easley,SC,http://www.usachurches.org/church/lifechurch.htm,34.89367,-82.534923
7141,Midway Baptist Church,Medium,11750 Garners Ferry Rd Eastover,SC,http://www.usachurches.org/church/midway-baptist-church.htm,33.942486,-80.693426
7142,Sweetrose Baptist Church,Medium,45 Ruth St Estill,SC,http://www.usachurches.org/church/sweetrose-baptist-church.htm,32.758048,-81.224801
7143,Humble Lamb Christian Fellowship,Medium,1430 N Williston Rd Florence,SC,http://www.usachurches.org/church/humble-lamb-christian-fellowship.htm,34.222965,-79.683624
7144,Biker Church USA of Florence,Medium,805 N Cashua Dr Florence,SC,http://www.usachurches.org/church/biker-church-usa-of-florence.htm,34.209597,-79.797871
7145,Ananias Ministries,Small,5525 N Hillsdale Dr Fort Lawn,SC,http://www.usachurches.org/church/ananias-ministries.htm,34.69876,-80.898643
7146,Christ Life Evangelical Ministries,Small,3155 S Legacy Park Blvd Fort Mill,SC,http://www.usachurches.org/church/christ-life-evangelical-ministries.htm,34.962973,-80.80919
7147,Lifepointe Christian Church,Large,390 York Southern Rd Fort Mill,SC,http://www.usachurches.org/church/lifepointe-christian-church-charlotte.htm,35.059751,-80.921292
7148,Byzantine Catholic Mission of Fort Mill SC,Small,292 Munn Rd E Fort Mill,SC,http://www.usachurches.org/church/byzantinecatholicmissionoffortmillsc.htm,35.016155,-80.965805
7149,Rivergate Church,Small,377 Rubin Center Dr Fort Mill,SC,http://www.usachurches.org/church/rivergate-church.htm,35.09534,-80.942305
7150,Corinth Baptist Church,Medium,190 Corinth Rd Gaffney,SC,http://www.usachurches.org/church/corinth-baptist-church-gaffney.htm,35.008102,-81.643218
7151,Saint John Freewill Baptist Church,Small,843 St John Rd Galivants Ferry,SC,http://www.usachurches.org/church/saint-john-freewill-baptist-church.htm,34.005367,-79.233975
7152,Open Door Bible Baptist Church,Small,406 Sarah Dr Goose Creek,SC,http://www.usachurches.org/church/open-door-bible-baptist-church.htm,33.025097,-80.027467
7153,Low Country Church of Christ,Small,156 Charles B Gibson Blvd Goose Creek,SC,http://www.usachurches.org/church/low-country-church-of-christ.htm,32.979937,-80.011242
7154,Mt. Moriah Holiness Church,Small,105 Cedar Lane Ct Greeneville,SC,http://www.usachurches.org/church/mt-moriah-holiness-church.htm,34.864762,-82.415051
7155,Tremont Church of God,Large,2854 New Easley Hwy Greenville,SC,http://www.usachurches.org/church/tremontchurchofgod.htm,34.833714,-82.462599
7156,Rutherford Road Baptist Church,Small,9 Scenic Dr Greenville,SC,http://www.usachurches.org/church/rutherford-road-baptist-church.htm,34.897616,-82.364583
7157,Second Presbyterian Church,Large,105 River St Greenville,SC,http://www.usachurches.org/church/secondpresbyterianchurch.htm,34.845562,-82.404403
7158,First Presbyterian Church,Mega,200 W Washington St Greenville,SC,http://www.usachurches.org/church/first-presbyterian-church-greenville.htm,34.851417,-82.401118
7159,Redemption,Mega,635 Haywood Rd Greenville,SC,http://www.usachurches.org/church/redemption-world-outreach-center.htm,34.847697,-82.339333
7160,All Saints' Anglican Church,Medium,8 Bennett St Greenville,SC,http://www.usachurches.org/church/all-saints-anglican-church.htm,34.857266,-82.390326
7161,Shady Oak Baptist Church,Large,1111 White Horse Rd Greenville,SC,http://www.usachurches.org/church/shady-oak-baptist-church.htm,34.78293,-82.40059
7162,Water of Life Christian Church,Medium,1607 Laurens Rd Greenville,SC,http://www.usachurches.org/church/water-of-life-christian-church.htm,34.840978,-82.358372
7163,Allen Chapel AMEC,Small,506 County Rd S-1-3 Greenwood,SC,http://www.usachurches.org/church/allenchapelamec.htm,34.187578,-82.159499
7164,Realife Church,Medium,2352 S C-72 Greenwood,SC,http://www.usachurches.org/church/realife-ministries.htm,34.222605,-82.119458
7165,Solid Foundation Church of God in Christ,Small,1611 W Alexander Ave Greenwood,SC,http://www.usachurches.org/church/solid-foundation-church-of-god-in-christ.htm,34.158309,-82.17574
7166,First Presbyterian Church of Greenwood,Medium,108 E Cambridge Ave Greenwood,SC,http://www.usachurches.org/church/first-presbyterian-church-of-greenwood.htm,34.19528,-82.16077
7167,Greer Church of God,Small,500 Trade St Greer,SC,http://www.usachurches.org/church/greer-church-of-god.htm,34.933449,-82.22573
7168,Fairview Baptist Church,Large,1300 Locust Hill Rd Greer,SC,http://www.usachurches.org/church/fairview-baptist-church.htm,34.947702,-82.267494
7169,New Birth Greenville,Mega,3315 Brushy Creek Rd Greer,SC,http://www.usachurches.org/church/new-birth-greenville.htm,34.921794,-82.254106
7170,Greer Apostolic Lutheran Church,Medium,453 N Rutherford Rd Greer,SC,http://www.usachurches.org/church/greer-apostolic-lutheran-church.htm,34.956629,-82.286287
7171,Oak Ridge Associate Reformed Presbyterian Church,Medium,2774 Mc Ilwain Rd Heath Springs,SC,http://www.usachurches.org/church/oak-ridge-associate-reformed-presbyterian-church.htm,34.638711,-80.721501
7172,Eleventh Hour Baptist Church,Small,6342 Old State Rd Holly Hill,SC,http://www.usachurches.org/church/eleventh-hour-baptist-church.htm,33.369702,-80.478029
7173,New Light Beulah Baptist Church,Medium,1330 Congaree Rd Hopkins,SC,http://www.usachurches.org/church/newlightbeulahbaptistchurch.htm,33.934715,-80.82597
7174,Unity Missionary Baptist Church,Medium,110 Greenlake Dr Hopkins,SC,http://www.usachurches.org/church/unity-missionary-baptist-church.htm,33.992394,-80.848094
7175,Lykesland First Baptist Church,Medium,2712 Trotter Rd Hopkins,SC,http://www.usachurches.org/church/lykesland-baptist-church.htm,33.955436,-80.897219
7176,Transformation Church,Large,1212 Transformation Ln Indian Land,SC,http://www.usachurches.org/church/transformationchurch.htm,34.93619,-80.836853
7177,Springs of Grace Lutheran Church,Small,7420 Hwy 9Inman,SC,http://www.usachurches.org/church/springs-of-grace-lutheran-church.htm,40.616299,-111.814763
7178,Iva Church of God,Small,1013 W Front St Iva,SC,http://www.usachurches.org/church/ivachurchofgod.htm,34.310749,-82.662881
7179,Abundant Life Church of God in Christ,Small,4062 Betsy Kerrison Pkwy Johns Island,SC,http://www.usachurches.org/church/abundantlifechurchofgodinchristjohnsisland.htm,32.633342,-80.148707
7180,Crossover Church,Medium,240 Seaboard Ave Johnsonville,SC,http://www.usachurches.org/church/crossover-church.htm,33.815102,-79.44899
7181,Oak Ridge Baptist Church,Medium,603 Oak Ridge Church Rd Kershaw,SC,http://www.usachurches.org/church/oak-ridge-baptist-church.htm,34.49352,-80.548275
7182,Laurel Swamp Baptist Church,Small,1120 Old Gapway Rd Kingstree,SC,http://www.usachurches.org/church/laurel-swamp-baptist-church.htm,33.618638,-79.882308
7183,Praise Tabernacle Church,Medium,482 Nelson Blvd Kingstree,SC,http://www.usachurches.org/church/praise-tabernacle-church.htm,33.660328,-79.821342
7184,Beacon Church,Small,1232 Lincolnville Rd Ladson,SC,http://www.usachurches.org/church/freedom-free-will-baptist-church.htm,32.995458,-80.129228
7185,SC Wedding Chapel,Small,4501 Jenwood St Ladson,SC,http://www.usachurches.org/church/sc-wedding-chapel.htm,33.002808,-80.132018
7186,Faith Fellowship Ministries,Small,3346 Pinewood Dr Ladson,SC,http://www.usachurches.org/church/faith-fellowship-ministries.htm,32.996116,-80.123348
7187,Paran Baptist Church,Small,1603 Johnsonville Hwy Lake City,SC,http://www.usachurches.org/church/paran-baptist-church.htm,33.833627,-79.703902
7188,Mount Claire Missionary Baptist Church,Medium,1009 E Main St Lake City,SC,http://www.usachurches.org/church/mount-claire-missionary-baptist-church.htm,33.868971,-79.743634
7189,City of Refuge,Medium,326 Eugene St Lake City,SC,http://www.usachurches.org/church/city-of-refuge.htm,33.856381,-79.770617
7190,Shiloh Associate Reformed Presbyterian Church,Medium,346 Shiloh Unity Rd Lancaster,SC,http://www.usachurches.org/church/shiloh-associate-reformed-presbyterian-church.htm,34.776797,-80.781264
7191,Shekinah Word Center,Small,1001 W Meeting St Lancaster,SC,http://www.usachurches.org/church/shekinah-word-center.htm,34.715229,-80.793588
7192,Vision of Life Ministries Inc.,Small,603 Henry St Latta,SC,http://www.usachurches.org/church/visionoflifeministriesinc.htm,34.335179,-79.436613
7193,Wayside Baptist Church,Medium,1519 W Main St Laurens,SC,http://www.usachurches.org/church/wayside-baptist-church.htm,34.500479,-82.051505
7194,Welcome Baptist Church,Medium,1825 Hwy 14Laurens,SC,http://www.usachurches.org/church/welcome-baptist-church.htm,38.859555,-88.364224
7195,Calvary Baptist Church,Small,8008 Liberty Hwy Liberty,SC,http://www.usachurches.org/church/calvarybaptistchurchliberty.htm,34.703795,-82.676581
7196,Faith Life Church,Medium,314 W Main St Liberty,SC,http://www.usachurches.org/church/faith-life-church-pendleton.htm,34.787158,-82.697478
7197,PowerHouse Church,Small,86 Cloverleaf Dr #202Longs,SC,http://www.usachurches.org/church/powerhouse-church.htm,33.890802,-78.692873
7198,Catholic Church of the Resurrection,Small,204 Heritage Rd Loris,SC,http://www.usachurches.org/church/catholicchurchoftheresurrection.htm,34.046268,-78.864146
